id,user,uid,version,changeset,timestamp
18706586,bot-mode,451693,2,15805586,2013-04-21T02:37:07Z
18706596,Millbrooky,83518,12,39718971,2016-06-01T20:03:43Z
18706602,bot-mode,451693,2,15805586,2013-04-21T02:37:09Z
18706610,Rub21,510836,3,17538391,2013-08-27T14:53:53Z
18706621,bot-mode,451693,3,15805586,2013-04-21T02:37:11Z
18706632,bot-mode,451693,3,15805586,2013-04-21T02:37:13Z
18706638,sabas88,454589,3,20957800,2014-03-06T20:20:37Z
18706645,Rub21,510836,3,17538558,2013-08-27T15:01:50Z
18706651,bot-mode,451693,9,15805586,2013-04-21T02:37:15Z
18706659,bot-mode,451693,2,15805586,2013-04-21T02:37:16Z
18706668,Rub21,510836,3,17539510,2013-08-27T15:57:26Z
18706673,bot-mode,451693,2,14532822,2013-01-05T00:35:26Z
18706680,bot-mode,451693,4,15805586,2013-04-21T02:37:18Z
18706687,bot-mode,451693,2,15805586,2013-04-21T02:37:19Z
18706695,andrewpmk,1679,4,24811515,2014-08-17T15:48:45Z
18706703,EbersGIS,2038270,8,35651832,2015-11-29T18:07:51Z
18706711,bot-mode,451693,3,15805586,2013-04-21T02:37:21Z
18706719,bot-mode,451693,2,15805586,2013-04-21T02:37:22Z
18706724,bot-mode,451693,2,15805586,2013-04-21T02:37:23Z
18706729,bot-mode,451693,2,15805586,2013-04-21T02:37:23Z
18706734,Ardric,3151775,5,33370837,2015-08-16T14:46:08Z
18706740,Rub21,510836,4,17537425,2013-08-27T14:14:49Z
18706747,bot-mode,451693,6,14373516,2012-12-23T04:37:44Z
18706752,Rub21,510836,3,17561896,2013-08-28T20:38:39Z
18706757,bot-mode,451693,2,15805586,2013-04-21T02:37:30Z
18706763,bot-mode,451693,4,15805586,2013-04-21T02:37:30Z
18706769,bot-mode,451693,8,15805586,2013-04-21T02:37:31Z
18706774,kc0nlh,1730909,3,22277630,2014-05-11T18:46:46Z
18706782,bot-mode,451693,3,15805586,2013-04-21T02:37:32Z
18706789,Rub21,510836,3,17526914,2013-08-26T22:33:32Z
18706798,RichRico,2219338,5,30248753,2015-04-15T20:20:22Z
18706808,RichRico,2219338,4,30248753,2015-04-15T20:20:45Z
18706817,bot-mode,451693,2,15805586,2013-04-21T02:37:36Z
18706823,Ardric,3151775,4,33561691,2015-08-25T04:56:04Z
18706828,bot-mode,451693,2,15805586,2013-04-21T02:37:37Z
18706834,Rub21,510836,4,17562473,2013-08-28T21:18:08Z
18706840,TSNix,1963799,4,20877936,2014-03-03T00:37:52Z
18706846,kc0nlh,1730909,4,23415218,2014-07-01T17:49:14Z
18706851,Millbrooky,83518,3,16497942,2013-06-10T16:40:22Z
18706860,bot-mode,451693,2,15805586,2013-04-21T02:37:42Z
18706867,Rub21,510836,3,17547059,2013-08-28T02:19:16Z
18706875,bot-mode,451693,2,15805586,2013-04-21T02:37:44Z
18706882,Rub21,510836,3,17546510,2013-08-27T23:45:49Z
18706889,dglake,2397667,3,26052944,2014-10-13T16:43:56Z
18706897,g246020,238419,7,28949880,2015-02-19T06:03:35Z
18706903,Luis36995,1829683,4,28424300,2015-01-26T18:03:02Z
18706910,maxerickson,360392,3,27733420,2014-12-27T16:05:47Z
18706919,bot-mode,451693,3,15805586,2013-04-21T02:37:52Z
18706927,bot-mode,451693,4,15805586,2013-04-21T02:37:54Z
18706934,bot-mode,451693,4,15805586,2013-04-21T02:37:54Z
18706942,Millbrooky,83518,3,25954006,2014-10-09T06:04:05Z
18706949,bot-mode,451693,3,15805586,2013-04-21T02:37:56Z
18706954,bot-mode,451693,3,15805586,2013-04-21T02:37:57Z
18706962,samely,2512300,3,31731337,2015-06-04T21:06:26Z
18706969,bot-mode,451693,2,15805586,2013-04-21T02:37:58Z
18706974,Millbrooky,83518,3,25508121,2014-09-17T19:47:20Z
18706985,bot-mode,451693,2,15805586,2013-04-21T02:38:00Z
18706990,g246020,238419,4,26921333,2014-11-21T03:54:17Z
18706999,bot-mode,451693,2,15805586,2013-04-21T02:38:01Z
18707008,Millbrooky,83518,4,25424876,2014-09-14T05:43:54Z
18707016,jmb70,127965,6,5128896,2010-07-04T00:57:05Z
18707027,bot-mode,451693,2,15805586,2013-04-21T02:38:03Z
18707037,bot-mode,451693,2,15805586,2013-04-21T02:38:05Z
18707044,bot-mode,451693,2,15805586,2013-04-21T02:38:05Z
18707052,bot-mode,451693,3,15805586,2013-04-21T02:38:06Z
18707057,bot-mode,451693,4,15805586,2013-04-21T02:38:07Z
18707062,bot-mode,451693,3,15805586,2013-04-21T02:38:07Z
18707068,bot-mode,451693,6,15805586,2013-04-21T02:38:08Z
18707078,bot-mode,451693,4,15805586,2013-04-21T02:38:09Z
18707086,g246020,238419,3,30320511,2015-04-19T04:11:23Z
18707093,abel801,2377377,3,31722789,2015-06-04T16:03:17Z
18707101,bot-mode,451693,2,15805586,2013-04-21T02:38:16Z
18707113,bot-mode,451693,2,15805586,2013-04-21T02:38:17Z
18707122,bot-mode,451693,2,15805586,2013-04-21T02:38:18Z
18707132,bot-mode,451693,4,14532822,2013-01-05T00:35:30Z
18707138,Ardric,3151775,12,33401757,2015-08-17T20:35:07Z
18707153,bot-mode,451693,2,15805586,2013-04-21T02:38:21Z
18707167,EbersGIS,2038270,5,35394795,2015-11-18T03:13:43Z
18707174,bot-mode,451693,2,15805586,2013-04-21T02:38:25Z
18707187,bot-mode,451693,3,15805586,2013-04-21T02:38:26Z
18707195,jaychris14,1687713,6,17335270,2013-08-13T18:49:09Z
18707200,Ardric,3151775,3,33371681,2015-08-16T15:26:48Z
18707205,bot-mode,451693,2,15805586,2013-04-21T02:38:28Z
18707210,bot-mode,451693,3,15805586,2013-04-21T02:38:28Z
18707215,bot-mode,451693,2,14438454,2012-12-28T13:24:26Z
18707221,bot-mode,451693,3,15805586,2013-04-21T02:38:29Z
18707226,Rub21,510836,3,17546678,2013-08-28T00:34:01Z
18707232,RichRico,2219338,5,30247886,2015-04-15T19:42:43Z
18707240,maxerickson,360392,3,36924023,2016-01-31T19:42:30Z
18707246,bot-mode,451693,3,15805586,2013-04-21T02:38:36Z
18707251,Rub21,510836,3,17562131,2013-08-28T20:54:16Z
18707256,bot-mode,451693,2,14438454,2012-12-28T13:24:26Z
18707261,bot-mode,451693,2,15805586,2013-04-21T02:38:39Z
18707266,Rub21,510836,3,17547059,2013-08-28T02:19:17Z
18707275,Ardric,3151775,14,33886588,2015-09-08T16:25:30Z
18707280,bot-mode,451693,8,14532822,2013-01-05T00:35:31Z
18707285,bot-mode,451693,2,15805586,2013-04-21T02:38:42Z
18707291,Millbrooky,83518,3,25493366,2014-09-17T05:42:16Z
18707296,Andre Engels,4054,3,13220674,2012-09-23T14:33:15Z
18707304,bot-mode,451693,3,15805586,2013-04-21T02:38:44Z
18707313,verticalgeo,227393,3,15977945,2013-05-04T22:44:16Z
18707320,bdiscoe,402624,5,25294956,2014-09-07T20:28:57Z
18707325,RichRico,2219338,4,30249939,2015-04-15T21:05:17Z
18707333,RichRico,2219338,5,30247513,2015-04-15T19:25:47Z
18707339,Paul Wiltsey,712457,3,17725626,2013-09-08T00:21:57Z
18707344,bot-mode,451693,3,15805586,2013-04-21T02:38:48Z
18707352,andrewpmk,1679,3,24811515,2014-08-17T15:48:56Z
18707359,Ardric,3151775,8,33817116,2015-09-05T15:54:12Z
18707366,bot-mode,451693,3,15805586,2013-04-21T02:38:51Z
18707374,RichRico,2219338,5,30248753,2015-04-15T20:20:41Z
18707383,bot-mode,451693,3,15805586,2013-04-21T02:38:53Z
18707393,bot-mode,451693,3,15805586,2013-04-21T02:38:53Z
18707404,bot-mode,451693,3,15805586,2013-04-21T02:38:55Z
18707413,Rub21,510836,3,17559600,2013-08-28T18:29:51Z
18707421,bot-mode,451693,4,15805586,2013-04-21T02:39:00Z
18707431,bdiscoe,402624,4,21222866,2014-03-21T07:38:09Z
18707437,bot-mode,451693,3,15805586,2013-04-21T02:39:02Z
18707444,mvexel,8909,3,17462895,2013-08-22T22:10:19Z
18707451,maxerickson,360392,4,36925637,2016-01-31T20:50:17Z
18707456,Ardric,3151775,5,33668032,2015-08-29T17:24:39Z
18707464,maxerickson,360392,12,36924750,2016-01-31T20:12:14Z
18707469,andrewpmk,1679,3,24811515,2014-08-17T15:49:37Z
18707475,Brett,22593,4,34979725,2015-10-30T19:54:45Z
18707482,bot-mode,451693,2,15805586,2013-04-21T02:39:07Z
18707490,jacobbraeutigam,1260280,15,32251475,2015-06-27T21:02:44Z
18707497,bot-mode,451693,2,15805586,2013-04-21T02:39:09Z
18707503,g246020,238419,5,29430743,2015-03-12T17:16:40Z
18707509,Umbugbene,567034,4,23015425,2014-06-19T00:53:05Z
18707518,bot-mode,451693,3,15805586,2013-04-21T02:39:12Z
18707523,g246020,238419,4,29144367,2015-02-27T20:54:05Z
18707530,bot-mode,451693,2,15805586,2013-04-21T02:39:13Z
18707540,bot-mode,451693,2,15805586,2013-04-21T02:39:14Z
18707553,ELadner,22925,3,14565197,2013-01-07T17:37:38Z
18707562,bot-mode,451693,2,15805586,2013-04-21T02:39:16Z
18707573,bot-mode,451693,2,15805586,2013-04-21T02:39:17Z
18707587,bot-mode,451693,2,15805586,2013-04-21T02:39:23Z
18707595,g246020,238419,8,29187110,2015-03-01T21:58:16Z
18707600,ediyes,1240849,3,41545745,2016-08-18T22:38:11Z
18707607,bot-mode,451693,6,14532822,2013-01-05T00:35:33Z
18707616,bot-mode,451693,2,15805586,2013-04-21T02:39:27Z
18707626,bot-mode,451693,2,15805586,2013-04-21T02:39:28Z
18707634,bot-mode,451693,2,14532822,2013-01-05T00:35:33Z
18707643,Rub21,510836,4,17557455,2013-08-28T16:12:03Z
18707648,bot-mode,451693,3,15805586,2013-04-21T02:39:31Z
18707654,bot-mode,451693,13,15805586,2013-04-21T02:39:32Z
18707659,dannykath,2226712,3,30218438,2015-04-14T18:00:23Z
18707667,bot-mode,451693,3,15805586,2013-04-21T02:39:33Z
18707673,RichRico,2219338,5,29116405,2015-02-26T15:51:49Z
18707678,bot-mode,451693,2,15805586,2013-04-21T02:39:35Z
18707683,bot-mode,451693,2,15805586,2013-04-21T02:39:35Z
18707689,Millbrooky,83518,4,26039244,2014-10-13T04:41:55Z
18707699,Ardric,3151775,6,34428359,2015-10-04T14:04:45Z
18707704,headwatersolver,3521724,7,39516315,2016-05-23T18:37:41Z
18707710,Millbrooky,83518,3,25965567,2014-10-09T17:12:18Z
18707716,bot-mode,451693,3,15805586,2013-04-21T02:39:39Z
18707730,ELadner,22925,5,14506511,2013-01-02T22:38:58Z
18707743,AustinMartin,154321,2,2553025,2009-09-21T01:57:14Z
18707754,bot-mode,451693,4,14532822,2013-01-05T00:35:34Z
18707762,maxerickson,360392,3,27682061,2014-12-25T00:38:24Z
18707769,bot-mode,451693,2,15805586,2013-04-21T02:39:47Z
18707775,bot-mode,451693,2,14438454,2012-12-28T13:24:36Z
18707780,bot-mode,451693,2,15805586,2013-04-21T02:39:48Z
18707788,bot-mode,451693,7,14498661,2013-01-02T12:15:04Z
18707806,bdiscoe,402624,3,36951463,2016-02-02T07:18:08Z
18707816,bot-mode,451693,2,14438454,2012-12-28T13:24:36Z
18707833,ELadner,22925,4,14563967,2013-01-07T15:54:28Z
18707839,bot-mode,451693,2,15805586,2013-04-21T02:39:52Z
18707852,Rub21,510836,3,17536773,2013-08-27T13:39:27Z
18707864,Millbrooky,83518,4,25192795,2014-09-02T21:34:30Z
18707869,ELadner,22925,3,14565197,2013-01-07T17:37:31Z
18707876,bot-mode,451693,2,15805586,2013-04-21T02:39:55Z
18707886,g246020,238419,5,29389331,2015-03-10T17:46:04Z
18707894,dannykath,2226712,3,32394580,2015-07-03T16:56:20Z
18707903,bot-mode,451693,2,14438454,2012-12-28T13:24:38Z
18707910,Rub21,510836,3,17537425,2013-08-27T14:14:48Z
18707918,bdiscoe,402624,5,21223011,2014-03-21T07:51:41Z
18707924,bot-mode,451693,2,15805586,2013-04-21T02:40:00Z
18707932,Millbrooky,83518,5,25839853,2014-10-03T19:54:36Z
18707940,Rub21,510836,3,17520222,2013-08-26T15:57:38Z
18707953,bot-mode,451693,15,15805586,2013-04-21T02:40:06Z
18707963,JRCharney,2183830,5,26828073,2014-11-16T18:21:10Z
18707974,Rub21,510836,7,17547124,2013-08-28T02:34:22Z
18707988,bot-mode,451693,8,15805586,2013-04-21T02:40:12Z
18707997,Rub21,510836,5,17527226,2013-08-26T23:06:50Z
18708003,bot-mode,451693,2,15805586,2013-04-21T02:40:14Z
18708009,bot-mode,451693,2,14438454,2012-12-28T13:24:40Z
18708014,Millbrooky,83518,4,16501138,2013-06-10T19:45:40Z
18708022,maxerickson,360392,5,27682061,2014-12-25T00:38:29Z
18708031,Rub21,510836,3,17536908,2013-08-27T13:47:17Z
18708039,bot-mode,451693,4,15805586,2013-04-21T02:40:18Z
18708047,bot-mode,451693,2,14438454,2012-12-28T13:24:40Z
18708053,bot-mode,451693,3,15805586,2013-04-21T02:40:20Z
18708059,Ardric,3151775,6,33934946,2015-09-10T14:34:12Z
18708068,bot-mode,451693,2,15805586,2013-04-21T02:40:22Z
18708075,bot-mode,451693,5,14373516,2012-12-23T04:37:48Z
18708080,bot-mode,451693,4,15805586,2013-04-21T02:40:23Z
18708090,bdiscoe,402624,5,25296779,2014-09-07T22:18:22Z
18708096,bot-mode,451693,2,15805586,2013-04-21T02:40:25Z
18708103,bot-mode,451693,4,15805586,2013-04-21T02:40:29Z
18708110,RichRico,2219338,4,30248753,2015-04-15T20:20:30Z
18708117,bot-mode,451693,3,15805586,2013-04-21T02:40:31Z
18708128,maxerickson,360392,2,18741636,2013-11-06T04:43:25Z
18708134,bot-mode,451693,3,15805586,2013-04-21T02:40:32Z
18708140,bot-mode,451693,2,15805586,2013-04-21T02:40:33Z
18708146,Rub21,510836,3,17537949,2013-08-27T14:32:18Z
18708152,Rub21,510836,3,17540511,2013-08-27T16:57:41Z
18708163,bot-mode,451693,3,15805586,2013-04-21T02:40:36Z
18708170,bot-mode,451693,3,15805586,2013-04-21T02:40:36Z
18708186,bbmiller,451048,14,34394719,2015-10-02T18:08:42Z
18708194,Rub21,510836,3,17538558,2013-08-27T15:01:53Z
18708205,Rub21,510836,3,17560969,2013-08-28T19:46:57Z
18708213,bot-mode,451693,3,15805586,2013-04-21T02:40:40Z
18708220,kc0nlh,1730909,4,27325156,2014-12-08T02:32:11Z
18708228,Rub21,510836,3,17562131,2013-08-28T20:54:12Z
18708236,g246020,238419,4,28664754,2015-02-07T00:12:58Z
18708244,Brett,22593,4,34979725,2015-10-30T19:52:36Z
18708251,bot-mode,451693,6,14532822,2013-01-05T00:35:36Z
18708257,bot-mode,451693,4,15805586,2013-04-21T02:40:45Z
18708264,bot-mode,451693,3,15805586,2013-04-21T02:40:46Z
18708274,bot-mode,451693,2,15805586,2013-04-21T02:40:47Z
18708283,RichRico,2219338,4,30250436,2015-04-15T21:31:40Z
18708291,bot-mode,451693,2,15805586,2013-04-21T02:40:52Z
18708296,bot-mode,451693,2,15805586,2013-04-21T02:40:52Z
18708301,bot-mode,451693,2,15805586,2013-04-21T02:40:53Z
18708307,Millbrooky,83518,4,20043185,2014-01-16T23:42:57Z
18708314,mclaess,1796285,10,25543535,2014-09-19T15:11:03Z
18708327,bot-mode,451693,3,15805586,2013-04-21T02:40:58Z
18708333,bot-mode,451693,3,15805586,2013-04-21T02:40:59Z
18708340,Rub21,510836,3,17557455,2013-08-28T16:12:09Z
18708345,bot-mode,451693,18,15805586,2013-04-21T02:41:01Z
18708353,mvexel,8909,3,17462688,2013-08-22T21:46:24Z
18708361,bot-mode,451693,2,15805586,2013-04-21T02:41:03Z
18708368,bot-mode,451693,2,15805586,2013-04-21T02:41:04Z
18708375,RichRico,2219338,3,30249741,2015-04-15T20:57:48Z
18708380,jaychris14,1687713,9,17595247,2013-08-30T20:36:07Z
18708386,srividya_c,2115749,6,31684554,2015-06-03T07:25:29Z
18708391,bot-mode,451693,4,15805586,2013-04-21T02:41:06Z
18708399,bot-mode,451693,3,14438454,2012-12-28T13:24:45Z
18708405,bot-mode,451693,3,14438454,2012-12-28T13:24:45Z
18708410,bot-mode,451693,2,15805586,2013-04-21T02:41:08Z
18708417,bot-mode,451693,4,15805586,2013-04-21T02:41:09Z
18708426,EbersGIS,2038270,15,35657842,2015-11-30T01:20:43Z
18708432,bot-mode,451693,3,15805586,2013-04-21T02:41:11Z
18708439,maxerickson,360392,7,36924023,2016-01-31T19:42:42Z
18708451,bot-mode,451693,2,15805586,2013-04-21T02:41:16Z
18708460,jaychris14,1687713,8,21688170,2014-04-14T15:36:29Z
18708468,bot-mode,451693,2,14438454,2012-12-28T13:24:45Z
18708477,bot-mode,451693,3,15805586,2013-04-21T02:41:18Z
18708485,bot-mode,451693,2,15805586,2013-04-21T02:41:20Z
18708494,bot-mode,451693,2,15805586,2013-04-21T02:41:21Z
18708501,michael colvin,1329572,6,19606116,2013-12-23T19:25:26Z
18708506,bot-mode,451693,5,15805586,2013-04-21T02:41:23Z
18708512,bot-mode,451693,3,15805586,2013-04-21T02:41:24Z
18708520,Rub21,510836,3,17547124,2013-08-28T02:34:18Z
18708532,Rub21,510836,3,17540313,2013-08-27T16:46:57Z
18708544,Rub21,510836,3,17521464,2013-08-26T17:15:03Z
18708550,Rub21,510836,4,17559874,2013-08-28T18:47:59Z
18708557,Ardric,3151775,7,34439187,2015-10-05T00:25:23Z
18708563,RichRico,2219338,5,30248753,2015-04-15T20:20:27Z
18708572,bot-mode,451693,2,14438454,2012-12-28T13:24:48Z
18708578,andrewpmk,1679,4,24811515,2014-08-17T15:50:01Z
18708591,Rub21,510836,4,17562473,2013-08-28T21:18:11Z
18708603,bot-mode,451693,2,15805586,2013-04-21T02:41:32Z
18708613,bdiscoe,402624,5,36951463,2016-02-02T07:18:04Z
18708628,bot-mode,451693,2,15805586,2013-04-21T02:41:38Z
18708634,maxerickson,360392,3,19780361,2014-01-03T05:06:55Z
18708643,bot-mode,451693,10,15805586,2013-04-21T02:41:40Z
18708648,bot-mode,451693,3,15805586,2013-04-21T02:41:41Z
18708653,Ardric,3151775,9,34309667,2015-09-28T18:00:52Z
18708658,g246020,238419,6,28720108,2015-02-09T05:24:52Z
18708667,bot-mode,451693,2,14438454,2012-12-28T13:24:49Z
18708676,Rub21,510836,4,17520409,2013-08-26T16:08:37Z
18708682,bot-mode,451693,3,14438454,2012-12-28T13:24:49Z
18708687,bot-mode,451693,3,15805586,2013-04-21T02:41:44Z
18708694,ELadner,22925,3,14563967,2013-01-07T15:54:47Z
18708700,bot-mode,451693,2,14532781,2013-01-05T00:27:38Z
18708706,Ardric,3151775,8,34439187,2015-10-05T00:25:24Z
18708716,Millbrooky,83518,4,25424955,2014-09-14T06:02:27Z
18708723,Brett,22593,5,35112332,2015-11-05T21:18:15Z
18708730,Rub21,510836,3,17562131,2013-08-28T20:54:11Z
18708739,Rub21,510836,3,17547124,2013-08-28T02:34:23Z
18708749,bot-mode,451693,5,15805586,2013-04-21T02:41:51Z
18708761,Millbrooky,83518,4,20043185,2014-01-16T23:42:58Z
18708769,Ardric,3151775,5,33773959,2015-09-03T14:08:08Z
18708782,Rub21,510836,3,17543802,2013-08-27T20:09:53Z
18708787,bot-mode,451693,2,15805586,2013-04-21T02:41:58Z
18708792,bot-mode,451693,3,15805586,2013-04-21T02:41:59Z
18708803,Ardric,3151775,5,33560096,2015-08-24T23:50:00Z
18708815,bot-mode,451693,2,15805586,2013-04-21T02:42:03Z
18708827,RichRico,2219338,4,30249939,2015-04-15T21:05:16Z
18708842,missouriskier,417090,9,21943882,2014-04-25T22:29:35Z
18708851,Millbrooky,83518,12,20043185,2014-01-16T23:42:58Z
18708858,bot-mode,451693,3,15805586,2013-04-21T02:42:08Z
18708867,uboot,26299,4,35470744,2015-11-20T20:43:41Z
18708872,bot-mode,451693,2,14438454,2012-12-28T13:24:51Z
18708883,bot-mode,451693,3,15805586,2013-04-21T02:42:10Z
18708891,Brett,22593,5,34979725,2015-10-30T19:55:18Z
18708897,bot-mode,451693,3,15805586,2013-04-21T02:42:11Z
18708903,Zartbitter,40397,2,7521676,2011-03-11T09:46:11Z
18708912,g246020,238419,4,28718287,2015-02-09T00:17:11Z
18708919,maxerickson,360392,3,35838006,2015-12-09T02:11:02Z
18708926,bot-mode,451693,3,15805586,2013-04-21T02:42:14Z
18708933,Ardric,3151775,4,34496119,2015-10-07T17:48:02Z
18708941,Brett,22593,3,34979725,2015-10-30T19:54:50Z
18708952,bot-mode,451693,3,15805586,2013-04-21T02:42:20Z
18708959,Millbrooky,83518,3,25033110,2014-08-26T16:59:53Z
18708964,bot-mode,451693,8,15805586,2013-04-21T02:42:21Z
18708972,RichRico,2219338,9,33960666,2015-09-11T15:22:39Z
18708978,bot-mode,451693,2,15805586,2013-04-21T02:42:22Z
18708984,bot-mode,451693,3,15805586,2013-04-21T02:42:23Z
18708991,RichRico,2219338,6,33960666,2015-09-11T15:22:40Z
18708997,maxerickson,360392,3,19780361,2014-01-03T05:07:11Z
18709002,bdiscoe,402624,5,25299114,2014-09-08T03:38:09Z
18709010,bot-mode,451693,3,15805586,2013-04-21T02:42:25Z
18709016,bot-mode,451693,4,14438454,2012-12-28T13:24:55Z
18709024,Rub21,510836,3,17558468,2013-08-28T17:20:09Z
18709033,bot-mode,451693,2,15805586,2013-04-21T02:42:28Z
18709041,Ardric,3151775,8,33859604,2015-09-07T15:44:49Z
18709050,Rub21,510836,3,17559874,2013-08-28T18:47:54Z
18709059,Ardric,3151775,10,33884692,2015-09-08T14:57:30Z
18709071,bot-mode,451693,2,15805586,2013-04-21T02:42:32Z
18709080,vonvonvon,190493,4,16555259,2013-06-14T19:59:04Z
18709089,bot-mode,451693,3,14438454,2012-12-28T13:24:55Z
18709097,Ardric,3151775,12,33586216,2015-08-26T01:22:12Z
18709102,Ardric,3151775,6,34041820,2015-09-15T14:23:04Z
18709112,nm7s9,12434,2,13157694,2012-09-18T15:23:40Z
18709119,g246020,238419,8,28949836,2015-02-19T05:57:41Z
18709130,Luis36995,1829683,10,32505598,2015-07-08T20:45:59Z
18709137,Christine_E,1707766,10,30895547,2015-05-08T07:47:47Z
18709147,maxerickson,360392,6,19780361,2014-01-03T05:07:18Z
18709152,bot-mode,451693,4,15805586,2013-04-21T02:42:45Z
18709175,Rub21,510836,5,17547171,2013-08-28T02:43:42Z
18709192,Rub21,510836,3,17546771,2013-08-28T01:05:46Z
18709204,abel801,2377377,4,31722789,2015-06-04T16:03:21Z
18709216,bot-mode,451693,3,14438454,2012-12-28T13:24:58Z
18709224,maxerickson,360392,3,36925637,2016-01-31T20:50:08Z
18709236,bot-mode,451693,2,15805586,2013-04-21T02:42:51Z
18709247,WingedStone,35018,5,24827291,2014-08-18T09:32:02Z
18709256,bot-mode,451693,3,15805586,2013-04-21T02:42:52Z
18709269,bot-mode,451693,3,14438454,2012-12-28T13:24:59Z
18709278,bot-mode,451693,3,15805586,2013-04-21T02:42:54Z
18709287,bot-mode,451693,2,15805586,2013-04-21T02:42:54Z
18709294,Rub21,510836,3,17556974,2013-08-28T15:38:49Z
18709302,Christine_E,1707766,5,28346534,2015-01-23T10:54:44Z
18709307,bot-mode,451693,3,15805586,2013-04-21T02:42:56Z
18709313,bot-mode,451693,3,15805586,2013-04-21T02:42:57Z
18709321,bot-mode,451693,2,15805586,2013-04-21T02:42:58Z
18709329,rkachelriess,413047,3,29147673,2015-02-28T00:51:22Z
18709338,bot-mode,451693,3,15805586,2013-04-21T02:43:03Z
18709345,Ardric,3151775,7,33380413,2015-08-17T01:03:09Z
18709351,Ardric,3151775,3,33362710,2015-08-16T04:59:40Z
18709356,bot-mode,451693,2,14438376,2012-12-28T13:14:55Z
18709368,bot-mode,451693,2,15805586,2013-04-21T02:43:06Z
18709375,DaveHansenTiger,7168,1,445799,2007-12-28T03:06:44Z
18709382,bot-mode,451693,3,15805586,2013-04-21T02:43:08Z
18709388,bdiscoe,402624,5,21223256,2014-03-21T08:13:13Z
18709395,bot-mode,451693,2,15805586,2013-04-21T02:43:09Z
18709402,g246020,238419,7,26921333,2014-11-21T03:54:17Z
18709408,bot-mode,451693,2,15805586,2013-04-21T02:43:11Z
18709414,Rupert Swarbrick,104519,3,16040368,2013-05-09T00:37:42Z
18709421,Rub21,510836,3,17547206,2013-08-28T02:49:51Z
18709428,ELadner,22925,3,14565197,2013-01-07T17:38:30Z
18709434,bot-mode,451693,3,15805586,2013-04-21T02:43:14Z
18709446,bot-mode,451693,2,15805586,2013-04-21T02:43:15Z
18709452,bot-mode,451693,2,15805586,2013-04-21T02:43:16Z
18709459,Rub21,510836,3,17562131,2013-08-28T20:54:13Z
18709465,bot-mode,451693,5,14532822,2013-01-05T00:35:42Z
18709477,Ardric,3151775,7,35331114,2015-11-15T16:30:43Z
18709487,Mr Ballwin,4229414,6,41470824,2016-08-15T16:12:57Z
18709496,bot-mode,451693,2,15805586,2013-04-21T02:43:20Z
18709502,bot-mode,451693,2,15805586,2013-04-21T02:43:24Z
18709509,Millbrooky,83518,3,25192795,2014-09-02T21:34:20Z
18709515,bdiscoe,402624,5,25294956,2014-09-07T20:28:57Z
18709523,bot-mode,451693,3,15805586,2013-04-21T02:43:27Z
18709535,bot-mode,451693,2,14438376,2012-12-28T13:14:57Z
18709549,Ardric,3151775,6,33885525,2015-09-08T15:37:20Z
18709555,bot-mode,451693,3,14438376,2012-12-28T13:14:57Z
18709561,bot-mode,451693,2,15805586,2013-04-21T02:43:31Z
18709567,bot-mode,451693,2,14438376,2012-12-28T13:14:58Z
18709575,Rub21,510836,4,17562131,2013-08-28T20:54:18Z
18709580,Ardric,3151775,5,33763434,2015-09-03T00:39:20Z
18709586,samely,2512300,3,32499564,2015-07-08T16:57:01Z
18709591,Rub21,510836,3,17539024,2013-08-27T15:30:04Z
18709596,Ardric,3151775,3,33369180,2015-08-16T13:10:16Z
18709602,andrewpmk,1679,4,24811515,2014-08-17T15:49:19Z
18709607,Rub21,510836,3,17557772,2013-08-28T16:33:12Z
18709620,Eric Fischer,3158,4,24898521,2014-08-20T23:16:20Z
18709629,g246020,238419,4,29106579,2015-02-26T05:20:52Z
18709636,Rub21,510836,3,17543802,2013-08-27T20:09:57Z
18709642,bot-mode,451693,6,14532822,2013-01-05T00:35:42Z
18709647,AustinMartin,154321,5,2799721,2009-10-10T04:57:55Z
18709660,Ardric,3151775,4,33369790,2015-08-16T13:47:37Z
18709666,DaveHansenTiger,7168,1,445799,2007-12-28T03:08:09Z
18709673,jmb70,127965,9,5358802,2010-07-30T22:29:11Z
18709678,JRCharney,2183830,7,26827019,2014-11-16T17:35:08Z
18709685,bot-mode,451693,5,15805586,2013-04-21T02:43:48Z
18709693,bot-mode,451693,2,15805586,2013-04-21T02:43:49Z
18709701,bot-mode,451693,3,15805586,2013-04-21T02:43:49Z
18709709,Brett,22593,5,34979725,2015-10-30T19:55:14Z
18709717,Steve Costa,1780853,5,18462029,2013-10-21T02:30:47Z
18709726,bot-mode,451693,5,15805586,2013-04-21T02:43:52Z
18709732,Millbrooky,83518,3,25425968,2014-09-14T07:33:25Z
18709737,bot-mode,451693,2,15805586,2013-04-21T02:43:53Z
18709743,rkachelriess,413047,3,29147229,2015-02-27T23:52:33Z
18709753,bot-mode,451693,5,15805586,2013-04-21T02:43:56Z
18709759,bot-mode,451693,2,15805586,2013-04-21T02:43:57Z
18709767,dannykath,2226712,9,30218438,2015-04-14T18:00:24Z
18709774,bot-mode,451693,3,15805586,2013-04-21T02:43:59Z
18709779,bot-mode,451693,3,15805586,2013-04-21T02:44:00Z
18709786,DaveHansenTiger,7168,1,445853,2007-12-28T03:08:42Z
18709792,Rub21,510836,4,17537327,2013-08-27T14:09:01Z
